"","bio_1","bio_2","bio_3","bio_4","bio_7","bio_14","bio_15","bio_18","bio_19","Built2009","crop2005","NavWat2009","Pastur2009","Popden2010","Railways","Roads","HFP2009","pet_he_yr","aet_yr","perren_str","interm_str","dams","canals","perren_wb","interm_wb","dry_salt_f","ocean_sea","prelim_ric","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"1515",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1517",213,81,77,779,104,38,59,487,1291,0,0,0,0,6,0,0.436702,6.4367,1370,1236,38084.7,160575,4085740,1962500,21110.3,674193,2576240,2576240,68,4.48640254367357,-0.46076066310651,-0.433814765901362,-2.29065141198826,0.139495641248221,-0.318396502954866,0.291320512389741
"1518",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1519",202,91,76,926,119,14,70,383,1187,0,0,0,0,6,0,2.72822,8.72822,1412,1141,19198.1,201436,4047940,1981550,18718.9,594291,2522480,2522480,80,3.87801938853933,-1.66393602139486,0.0614708286859277,-1.82191254246413,0.362810870658697,0.47471600722078,0.252904004359171
"1520",237,98,81,591,120,36,55,520,328,0,0,0,0,3,0,0,3,1606,1270,5282.9,343263,4416750,2277870,50294.4,874985,2383730,2383730,65,3.97984443155042,1.24370287668632,-0.471882520534912,0.644824620059245,-1.42895855611407,1.04563263343789,-0.145238547596754
"1521",195,111,74,958,150,7,73,271,917,0,7,0,0,6,0,1.62955,14.6295,1513,1077,43946.4,384935,3942100,2007840,50190,419142,2358940,2358940,22,1.51435892100119,-2.46700722313104,-0.432872973789087,-0.455800010660513,0.120433474550049,-0.607931262008891,-1.19743284853604
"1522",238,113,83,565,136,39,49,503,325,0,0,0,0,3,0,8,11,1727,1310,51247.4,454422,4494150,2201510,11345,946081,2343740,2343740,62,3.58808795702768,0.349028759715048,-0.827279620324838,1.93896658756686,-0.385578490014411,-1.60296248627013,0.0273802106407214
"1523",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1526",214,103,74,958,138,10,73,338,1082,0,0,0,0,8,0,8,16,1538,1148,58136.6,310284,3964530,1963930,11844.4,480348,2425520,2425520,40,2.62617812546841,-2.81323622427907,0.19618381663993,-0.319739591082901,1.38638345334875,-1.45027618979684,0.422108943090346
"1527",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1528",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1531",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1533",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1534",237,92,82,642,112,39,54,404,326,0,0,0,0,3,0,8,12,1556,1302,53291.8,224115,4359530,2315920,102938,836364,2403360,2403360,66,4.53463838527547,-0.0903785581416562,-0.414318042613597,1.45956624806213,-0.477805706474313,1.11491978364066,0.364619246991051
"1535",237,92,82,642,112,39,54,404,326,0,0,0,0,3,0,8,12,1556,1302,53291.8,224115,4359530,2315920,102938,836364,2403360,2403360,66,4.53463838527547,-0.0903785581416562,-0.414318042613597,1.45956624806213,-0.477805706474313,1.11491978364066,0.364619246991051
"1536",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45709,437961,4460690,2235040,1081.57,912553,2375410,2375410,63,3.77958991908378,0.154895730465777,-0.752092224143412,1.30372208447965,-0.332990378595812,-1.55656607188426,0.0244005641343688
"1537",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45709,437961,4460690,2235040,1081.57,912553,2375410,2375410,63,3.77958991908378,0.154895730465777,-0.752092224143412,1.30372208447965,-0.332990378595812,-1.55656607188426,0.0244005641343688
"1538",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1539",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1540",200,99,76,893,130,10,67,326,852,0,0,0.000413449,0,8,0,4,12.0004,1455,1108,11217.2,234687,4060770,2046240,40955,563325,2502530,2502530,55,2.65238252217589,-1.86305951193747,0.0543380575901208,-0.84464493790466,0.730412641477575,0.892388431752028,0.509880327149556
"1541",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1542",180,104,75,998,138,14,70,359,1046,0,7,0,0,8,0,8,23,1411,1105,40291.5,298626,3981390,1981270,7063.14,492247,2441000,2441000,46,1.90002764715851,-3.66270692224871,-1.81764521596587,-1.07393053508896,0.857994792534439,-1.49609157381432,-0.378901441581679
"1543",180,104,75,998,138,14,70,359,1046,0,7,0,0,8,0,8,23,1411,1105,40291.5,298626,3981390,1981270,7063.14,492247,2441000,2441000,46,1.90002764715851,-3.66270692224871,-1.81764521596587,-1.07393053508896,0.857994792534439,-1.49609157381432,-0.378901441581679
"1545",243,95,78,718,121,11,69,150,356,0,0,0.79971,0,3,8,2.72822,14.5279,1590,1135,53522.9,297477,4206680,2248020,2050.11,666034,2477070,2477070,55,3.36576980214199,-1.88362352392596,2.22640009332881,1.68151871178005,3.83571223805369,-0.80999181021053,-4.88768926194368
"1546",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45709,437961,4460690,2235040,1081.57,912553,2375410,2375410,63,3.77958991908378,0.154895730465777,-0.752092224143412,1.30372208447965,-0.332990378595812,-1.55656607188426,0.0244005641343688
"1547",238,113,84,530,134,39,49,504,425,0,0,0,0,3,0,8,11,1723,1308,51849,454168,4493290,2202380,11343.7,945203,2344660,2344660,62,3.6828188435862,0.413163153499887,-0.869583697045108,1.83280643443322,-0.272544508530712,-1.60811919867609,0.048567546228907
"1549",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1550",205,98,76,924,128,9,68,161,876,0,0,0.000769392,0,7,0,4,11.0008,1472,1118,10536.8,227317,4077790,2064620,51083.4,576057,2506220,2506220,55,2.73841763041573,-1.8292268453889,0.805028148463384,-0.585551125233101,1.11904544404141,1.37155619417432,0.211297283153284
"1551",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1552",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1553",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1554",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1555",200,99,76,893,130,10,67,326,852,0,0,0.000413449,0,8,0,4,12.0004,1455,1108,11217.2,234687,4060770,2046240,40955,563325,2502530,2502530,55,2.65238252217589,-1.86305951193747,0.0543380575901208,-0.84464493790466,0.730412641477575,0.892388431752028,0.509880327149556
"1556",237,92,82,601,112,39,54,405,327,0,0,0,0,3,0,8,12,1556,1303,52735.5,224979,4360470,2316950,103074,837184,2402590,2402590,66,4.53535189014155,-0.0519959225872174,-0.42823856641709,1.45909905187282,-0.464680548921042,1.14016202664685,0.369671351660751
"1557",237,92,82,642,112,39,54,404,326,0,0,0,0,3,0,8,12,1556,1302,53291.8,224115,4359530,2315920,102938,836364,2403360,2403360,66,4.53463838527547,-0.0903785581416562,-0.414318042613597,1.45956624806213,-0.477805706474313,1.11491978364066,0.364619246991051
"1558",228,105,72,987,145,9,73,292,1013,0,0,0,0,6,0,4,10,1603,1146,50270.4,350975,3927620,1945350,222.288,439710,2386180,2386180,21,2.2675826588319,-2.00613620690678,1.05095204314361,-0.157208189189626,0.86006482657854,-1.54853460974913,-0.332499516465014
"1559",237,92,82,642,112,39,54,404,326,0,0,0,0,3,0,8,12,1556,1302,53291.8,224115,4359530,2315920,102938,836364,2403360,2403360,66,4.53463838527547,-0.0903785581416562,-0.414318042613597,1.45956624806213,-0.477805706474313,1.11491978364066,0.364619246991051
"1560",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1561",164,108,76,965,141,13,69,328,966,0,0,0,0,7,0,0.250114,7.25011,1370,1066,55715.2,340716,3961550,1994070,104.667,454367,2408680,2408680,32,1.80915858391102,-1.68952160675162,0.527227853641243,-2.39119546030079,0.732871063948284,-1.43444610722088,-0.365742268087436
"1562",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1563",164,108,76,965,141,13,69,328,966,0,0,0,0,7,0,0.250114,7.25011,1370,1066,55715.2,340716,3961550,1994070,104.667,454367,2408680,2408680,32,1.80915858391102,-1.68952160675162,0.527227853641243,-2.39119546030079,0.732871063948284,-1.43444610722088,-0.365742268087436
"1564",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1565",219,81,77,781,104,41,56,512,1274,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1391,1263,39808.3,161616,4085080,1961020,19441.4,674613,2575920,2575920,68,4.5510786472162,-0.33049696849619,-0.609125782315316,-2.07965080125374,0.0956341412012794,-0.497777130553107,0.338986559976017
"1566",202,91,76,926,119,14,70,383,1187,0,0,0,0,6,0,2.72822,8.72822,1412,1141,19198.1,201436,4047940,1981550,18718.9,594291,2522480,2522480,80,3.87801938853933,-1.66393602139486,0.0614708286859277,-1.82191254246413,0.362810870658697,0.47471600722078,0.252904004359171
"1567",213,81,77,779,104,38,59,487,1291,0,0,0,0,6,0,0.436702,6.4367,1370,1236,38084.7,160575,4085740,1962500,21110.3,674193,2576240,2576240,68,4.48640254367357,-0.46076066310651,-0.433814765901362,-2.29065141198826,0.139495641248221,-0.318396502954866,0.291320512389741
"1569",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1570",200,99,76,893,130,10,67,326,852,0,0,0.000413449,0,8,0,4,12.0004,1455,1108,11217.2,234687,4060770,2046240,40955,563325,2502530,2502530,55,2.65238252217589,-1.86305951193747,0.0543380575901208,-0.84464493790466,0.730412641477575,0.892388431752028,0.509880327149556
"1571",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1573",195,111,74,958,150,7,73,271,917,0,7,0,0,6,0,1.62955,14.6295,1513,1077,43946.4,384935,3942100,2007840,50190,419142,2358940,2358940,22,1.51435892100119,-2.46700722313104,-0.432872973789087,-0.455800010660513,0.120433474550049,-0.607931262008891,-1.19743284853604
"1574",214,103,74,958,138,10,73,338,1082,0,0,0,0,8,0,8,16,1538,1148,58136.6,310284,3964530,1963930,11844.4,480348,2425520,2425520,40,2.62617812546841,-2.81323622427907,0.19618381663993,-0.319739591082901,1.38638345334875,-1.45027618979684,0.422108943090346
"1575",164,108,76,965,141,13,69,328,966,0,0,0,0,7,0,0.250114,7.25011,1370,1066,55715.2,340716,3961550,1994070,104.667,454367,2408680,2408680,32,1.80915858391102,-1.68952160675162,0.527227853641243,-2.39119546030079,0.732871063948284,-1.43444610722088,-0.365742268087436
"1576",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1577",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1578",207,92,76,911,121,11,72,366,1182,0,0,0,0,6,0,4,10,1436,1137,26756,198362,4057700,2000460,9665.72,593313,2528670,2528670,86,3.9571108457682,-2.01459071592321,0.130892671984087,-1.67596514346475,0.659428329540385,0.251815982085411,0.260038550812804
"1579",195,111,74,958,150,7,73,271,917,0,7,0,0,6,0,1.62955,14.6295,1513,1077,43946.4,384935,3942100,2007840,50190,419142,2358940,2358940,22,1.51435892100119,-2.46700722313104,-0.432872973789087,-0.455800010660513,0.120433474550049,-0.607931262008891,-1.19743284853604
"1580",243,95,78,718,121,11,69,150,356,0,0,0.79971,0,3,8,2.72822,14.5279,1590,1135,53522.9,297477,4206680,2248020,2050.11,666034,2477070,2477070,55,3.36576980214199,-1.88362352392596,2.22640009332881,1.68151871178005,3.83571223805369,-0.80999181021053,-4.88768926194368
"1581",238,112,82,506,135,38,49,503,426,0,0,0,0,3,0,8,11,1722,1307,51591.2,455290,4492570,2203170,9604.13,944421,2346070,2346070,62,3.69571235663145,0.305181127220914,-0.81963199458653,1.80640791228235,-0.315730509342881,-1.65227966837538,0.0238623849436135
"1582",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1583",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1584",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1585",213,81,77,779,104,38,59,487,1291,0,0,0,0,6,0,0.436702,6.4367,1370,1236,38084.7,160575,4085740,1962500,21110.3,674193,2576240,2576240,68,4.48640254367357,-0.46076066310651,-0.433814765901362,-2.29065141198826,0.139495641248221,-0.318396502954866,0.291320512389741
"1586",200,103,75,955,136,12,73,355,1135,0,0,0,0,8,0,8,16,1489,1134,43496.9,304524,3976210,1978870,2401.49,486350,2435420,2435420,46,2.58791841535415,-2.77992514888191,-0.166975749378019,-0.747577857138479,1.27794864179106,-1.26419906495396,0.460491879966585
"1587",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1588",180,104,75,998,138,14,70,359,1046,0,7,0,0,8,0,8,23,1411,1105,40291.5,298626,3981390,1981270,7063.14,492247,2441000,2441000,46,1.90002764715851,-3.66270692224871,-1.81764521596587,-1.07393053508896,0.857994792534439,-1.49609157381432,-0.378901441581679
"1589",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45709,437961,4460690,2235040,1081.57,912553,2375410,2375410,63,3.77958991908378,0.154895730465777,-0.752092224143412,1.30372208447965,-0.332990378595812,-1.55656607188426,0.0244005641343688
"1590",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1591",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1593",213,81,77,779,104,38,59,487,1291,0,0,0,0,6,0,0.436702,6.4367,1370,1236,38084.7,160575,4085740,1962500,21110.3,674193,2576240,2576240,68,4.48640254367357,-0.46076066310651,-0.433814765901362,-2.29065141198826,0.139495641248221,-0.318396502954866,0.291320512389741
"1594",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
"1595",218,81,78,759,103,41,56,509,1276,0,0,2.54345e-05,0,6,0,0.757507,6.75753,1388,1261,39971.8,162026,4084610,1960720,19235.2,674132,2575430,2575430,68,4.54325485985456,-0.265407702446749,-0.611071423309121,-2.12379874450136,0.160939362965255,-0.480659903021374,0.347279410797574
"1596",202,92,76,951,120,11,71,368,1127,0,0,0,0,6,0,4,10,1417,1125,27033,198871,4057150,2000010,9113.17,592832,2528130,2528130,93,3.98999630743992,-2.0736127775055,0.0924660042743583,-1.83058518103776,0.60229338739083,0.297470150404518,0.280481594068144
"1597",245,95,78,714,121,11,69,149,470,0,0,4,0,3,0,1.33947,8.33947,1594,1138,51064.8,295084,4206340,2246350,64.5158,666060,2478770,2478770,55,3.66007001845455,-1.35736645768339,3.21123908378111,0.962052041893037,3.82663496374953,-1.3271215876308,-6.33078366431907
"1598",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1599",214,103,74,958,138,10,73,338,1082,0,0,0,0,8,0,8,16,1538,1148,58136.6,310284,3964530,1963930,11844.4,480348,2425520,2425520,40,2.62617812546841,-2.81323622427907,0.19618381663993,-0.319739591082901,1.38638345334875,-1.45027618979684,0.422108943090346
"1601",243,87,76,896,113,26,67,439,1391,0,0,0,0,6,0,2.72822,8.72822,1526,1274,17072.8,187581,4063830,1997150,21438.8,605750,2537300,2537300,89,4.77397042381197,-1.10723658309194,-0.423053141837654,-0.94460602105282,0.360832358675025,0.460002797938914,0.433773198184685
"1602",201,91,77,873,118,14,70,384,1185,0,0,0,0,6,0,4,10,1403,1135,18466,201247,4047920,1981080,19500.8,594671,2522600,2522600,80,3.87807149489884,-1.74032286851636,-0.0489970103085003,-1.72963687077969,0.458425221013817,0.479444329254131,0.353282667054468
"1604",235,105,82,521,128,35,51,506,346,0,0,0,0,3,0,8,11,1657,1287,45786.5,438046,4460750,2234990,1094.01,912605,2375390,2375390,63,3.78010334762241,0.154650113951489,-0.751368890436456,1.30346010837469,-0.332566432733118,-1.55842433365596,0.0242896150191734
"1605",236,91,81,711,112,22,62,218,343,10,0,0,0,10,0,8,38,1539,1231,35302.8,186253,4244710,2217600,1434.22,725821,2512270,2512270,76,2.41066584139113,-4.20162750274595,-0.754155183840853,1.49179844236088,4.69444853403124,-1.22238484655114,4.99665400971866
